,id,Name,Calories,Protein_(g),Carbs_(g),Fiber_(g),Sugar_(g),Calcium_(mg),Sodium_(mg),Total_Fat_(g)
7520,23442,"BEEF,NZ,IMP,VAR MEATS & BY-PRODUCTS,TONGUE,CKD,BLD",271,18.31,3.68,0.0,0.0,5.0,57.0,13.649000000000001
3927,13494,"BEEF,GROUND,70% LN MEAT / 30% FAT,CRUMBLES,CKD,PAN-BROWNED",270,25.56,0.0,0.0,0.0,41.0,96.0,15.312
7616,23573,"BEEF,GROUND,80% LN MEAT / 20% FAT,PATTY,CKD,BRLD",270,25.75,0.0,0.0,0.0,24.0,75.0,14.658999999999999
3953,13798,"BEEF,COMP OF RTL CUTS,LN&FAT,1/8""FAT,CHOIC,CKD",268,25.85,0.0,0.0,0.0,13.0,49.0,15.187000000000001
7262,23172,"BEEF,PLATE STEAK,BNLESS,OUTSIDE SKIRT,LN,0"" FAT,SEL,CKD,GRLD",268,28.65,0.0,0.0,0.0,8.0,70.0,12.771
3902,13463,"BEEF,SHRT LOIN,PRTRHS STK,LN & FAT,0"" FAT,USDA SEL,CKD,BRLD",267,24.47,0.0,0.0,0.0,7.0,65.0,14.779
7232,23142,"BEEF,CHUCK EYE STEAK,BNLESS,LN & FAT,0"" FAT,SEL,CKD,GRILLED",267,25.03,0.0,0.0,0.0,17.0,70.0,18.055
4069,13918,"BEEF,TENDERLOIN,STEAK,LN & FAT,1/8"" FAT,ALL GRDS,CKD,BRLD",267,26.46,0.0,0.0,0.0,19.0,54.0,13.879000000000001
4048,13897,"BEEF,RND,TOP RND,LN&FAT,1/8""FAT,CHOIC,CKD,PAN-FRIED",266,32.99,0.0,0.0,0.0,6.0,68.0,9.82
3970,13817,"BEEF,CHUCK,BLADE RST,LN&FAT,1/8""FAT,CHOIC,RAW",265,16.98,0.0,0.0,0.0,10.0,67.0,17.95
7595,23545,"BEEF,SIRLOIN,TRI-TIP STK,LN & FAT,0"" FAT,ALL GRDS,CKD,BRLD",265,29.97,0.0,0.0,0.0,12.0,72.0,13.469999999999999
3960,13807,"BEEF,BRISKET,POINT HALF,LN&FAT,1/8""FAT,ALL GRDS,RAW",265,17.65,0.0,0.0,0.0,6.0,72.0,17.95
7478,23399,"BEEF,NZ,IMP,BRISKET NAVEL END,LN,CKD,BRSD",265,29.35,0.0,0.0,0.0,7.0,39.0,12.524000000000001
4061,13910,"BEEF,LOIN,TOP LOIN,LN & FAT,1/8"" FAT,ALL GRDS,CKD,GRILLED",264,26.44,0.0,0.0,0.0,19.0,54.0,13.600999999999999
7471,23391,"BEEF,LN,TP LN STK,BNLESS,LIPON,L & F,1/8 FAT,A GRDS, GRILLED",264,26.18,0.0,0.0,0.0,14.0,52.0,14.808
7115,23004,"BEEF,SHRT LOIN,PRTRHS STK,L & F,1/8"" F,SEL,CKD,GRILLED",263,26.21,0.0,0.0,0.0,20.0,63.0,14.312000000000001
4004,13853,"BEEF,RIB,SML END (RIBS 10-12),LN&FAT,1/8""FAT,CHOIC,RAW",263,19.09,0.0,0.0,0.0,24.0,48.0,16.738
3751,13066,"BEEF,FLANK,STEAK,LN & FAT,0"" FAT,CHOIC,CKD,BRSD",263,26.98,0.0,0.0,0.0,6.0,70.0,13.86
4075,13924,"BEEF,TENDERLOIN,STEAK,LN & FAT,1/8"" FAT,SEL,CKD,BRLD",262,26.48,0.0,0.0,0.0,22.0,57.0,13.401
7208,23118,"BEEF,CHUCK,UNDER BLADE STEAK,BNLESS,LN & FAT,0"" FAT,SEL,CKD,",261,29.18,0.0,0.0,0.0,14.0,66.0,14.026
7283,23193,"BEEF,RIB EYE STK/RST,BNE-IN,LIP-ON,LN & FAT,1/8"" FAT,CHC,RAW",260,17.92,0.0,0.0,0.0,10.0,57.0,19.194000000000003
7347,23267,"BEEF,RIBEYE CAP STEAK,BNLESS,LN,0"" FAT,CHOIC,CKD,GRILLED",259,24.24,1.81,0.0,0.0,7.0,86.0,13.309000000000001
3951,13796,"BEEF,COMP OF RTL CUTS,LN&FAT,1/8""FAT,ALL GRDS,CKD",259,26.11,0.0,0.0,0.0,13.0,50.0,14.189
3911,13474,"BEEF,LOIN,T-BONE STEAK,LN & FAT,0"" FAT,USDA CHOIC,CKD,BRLD",258,24.05,0.0,0.0,0.0,5.0,67.0,14.344999999999999
4083,13932,"BEEF,TOP SIRLOIN,STEAK,LN & FAT,1/8"" FAT,CHOIC,CKD,BRLD",257,26.8,0.0,0.0,0.0,18.0,54.0,12.766
7613,23570,"BEEF,GROUND,85% LN MEAT / 15% FAT,CRUMBLES,CKD,PAN-BROWNED",256,27.73,0.0,0.0,0.0,22.0,89.0,12.378
7282,23192,"BEEF,RIB EYE STK/RST,BNE-IN,IP-ON,LN & FT,1/8"" FT,AL GRDS,RW",255,18.13,0.0,0.0,0.0,10.0,56.0,18.814
7594,23541,"BEEF,PLATE,OUTSIDE SKIRT,LN & FAT,0"" FAT,ALL GRDS,CKD,BRLD",255,23.51,0.0,0.0,0.0,11.0,92.0,15.603
4023,13872,"BEEF,RND,BTTM RND,STEAK,LN & FAT,1/8"" FAT,CHOIC,CKD,BRSD",254,32.85,0.0,0.0,0.0,7.0,42.0,10.121
7624,23581,"BEEF,GROUND,75% LN MEAT / 25% FAT,LOAF,CKD,BKD",254,24.56,0.0,0.0,0.0,28.0,70.0,13.918
7619,23576,"BEEF,GROUND,80% LN MEAT / 20% FAT,LOAF,CKD,BKD",254,25.25,0.0,0.0,0.0,23.0,67.0,13.347999999999999
4001,13850,"BEEF,RIB,SML END (RIBS 10-12),LN&FAT,1/8""FAT,ALL GRDS,RAW",254,19.33,0.0,0.0,0.0,23.0,49.0,15.854000000000001
7615,23572,"BEEF,GROUND,80% LN MEAT / 20% FAT,RAW",254,17.17,0.0,0.0,0.0,18.0,66.0,16.429000000000002
3845,13389,"BEEF,RIB,LRG END (RIBS 6-9),LN,0""FAT,CHOIC,CKD,RSTD",253,27.53,0.0,0.0,,8.0,73.0,12.26
7365,23285,"BEEF,TOP LOIN FILET,BNLESS,LN & FAT,1/8"" FAT,CHOIC,CKD,GRILD",253,26.8,0.6,0.0,0.0,7.0,91.0,12.596
7295,23215,"BEEF,PLATE STK,BNLSS,INSDE SKRT,LN & FAT,0"" FAT,CHC,CKD,GRLD",253,28.9,0.0,0.0,0.0,7.0,63.0,12.481
7292,23202,"BEEF,RIB EYE STEAK/ROST,BNLS,LIP-ON,LN & FAT,1/8"" FAT,CHC,RW",253,18.39,0.0,0.0,0.0,8.0,50.0,18.063
3839,13382,"BEEF,CHUCK,BLADE RST,LN,0""FAT,ALL GRDS,CKD,BRSD",253,31.06,0.0,0.0,0.0,13.0,71.0,10.89
7547,23469,"BEEF,NZ,IMP,STRIPLOIN,LN & FAT,RAW",252,18.49,0.6,0.0,0.0,7.0,43.0,15.001000000000001
7538,23460,"BEEF,NZ,IMP,FLAT,LN & FAT,CKD,BRSD",252,31.86,0.0,0.0,0.0,6.0,30.0,9.373999999999999
7530,23452,"BEEF,NZ,IMP,CHUCK EYE ROLL,LN & FAT,CKD,BRSD",252,29.92,0.0,0.0,0.0,7.0,37.0,10.239
7273,23183,"BEEF,RIB,BACK RIBS,BONE-IN,LN,0"" FAT,CHOIC,RAW",252,18.72,0.64,0.0,0.0,8.0,61.0,16.764
3807,13347,"BEEF,CURED,CORNED BF,BRISKET,CKD",251,18.17,0.47,0.0,0.0,8.0,973.0,15.56
3956,13803,"BEEF,BRISKET,WHL,LN&FAT,1/8""FAT,ALL GRDS,RAW",251,18.42,0.0,0.0,0.0,6.0,69.0,16.05
4117,13980,"BEEF, CHUCK, SHORT RIBS, BNL, 0"" FAT, CHOICE, CKED, BR",250,28.84,0.0,0.0,0.0,14.0,75.0,14.0
7611,23568,"BEEF,GROUND,85% LN MEAT / 15% FAT,PATTY,CKD,BRLD",250,25.93,0.0,0.0,0.0,18.0,72.0,12.562999999999999
7528,23450,"BEEF,NZ,IMP,BRISKET POINT END,LN & FAT,CKD,BRSD",250,31.94,0.0,0.0,0.0,7.0,29.0,9.827
4046,13895,"BEEF,RND,TOP RND,LN&FAT,1/8""FAT,CHOIC,CKD,BRSD",250,34.09,0.0,0.0,0.0,5.0,45.0,9.09
4065,13914,"BEEF,LOIN,TOP LOIN,LN & FAT,1/8"" FAT,SEL,CKD,GRILLED",250,26.72,0.0,0.0,0.0,22.0,57.0,12.248999999999999
3808,13348,"BEEF,CURED,CORNED BF,CND",250,27.1,0.0,0.0,0.0,12.0,897.0,12.14
4074,13923,"BEEF,TENDERLOIN,STEAK,LN & FAT,1/8"" FAT,SEL,RAW",249,19.37,0.0,0.0,0.0,22.0,50.0,15.357
4095,13952,"BEEF,RIBEYE,SML END(RIBS 10-12),LN&FAT,0"",ALL GRDS,CKD,BRLD",249,27.27,0.0,0.0,0.0,20.0,56.0,11.754
3847,13391,"BEEF,RIB,SML END (RIBS 10-12),LN&FAT,0""FAT,ALL GRDS,CKD,BRLD",249,27.27,0.0,0.0,0.0,20.0,56.0,11.754
7360,23280,"BEEF,LOIN,TOP SRLN CAP STK,BLS,LN & FAT,1/8"" FAT,SEL,CKD,GLD",249,25.5,0.4,0.0,0.0,6.0,78.0,13.852
3964,13811,"BEEF,CHUCK,ARM POT RST,LN&FAT,1/8""FAT,CHOIC,RAW",249,19.14,0.0,0.0,0.0,16.0,63.0,15.442
3968,13815,"BEEF,CHUCK,BLADE RST,LN&FAT,1/8""FAT,ALL GRDS,RAW",248,17.16,0.0,0.0,0.0,10.0,68.0,16.34
7403,23323,"BEEF,AU,IMP,WGU,TNLN, STK/RST,BNLESS,LN & FAT, MRB SCR 9,RAW",248,18.5,0.58,0.0,0.0,4.0,61.0,16.714
7309,23229,"BEEF,RIB EYE STEK,BNLES,LIP OFF,LN & FAT,0"" FAT,SEL,CKD,GRLD",248,26.29,0.0,0.0,0.0,10.0,58.0,15.012
7284,23194,"BEEF,RIB EYE STK/RST,BONE-IN,LIP-ON,LN & FAT,1/8"" FAT,SEL,RW",248,18.44,0.0,0.0,0.0,11.0,55.0,18.243
7622,23579,"BEEF,GROUND,75% LN MEAT / 25% FAT,PATTY,CKD,PAN-BROILED",248,23.45,0.0,0.0,0.0,32.0,87.0,13.753
4068,13917,"BEEF,TENDERLOIN,STEAK,LN & FAT,1/8"" FAT,ALL GRDS,RAW",247,19.61,0.0,0.0,0.0,23.0,50.0,17.34
7470,23390,"BEEF,LN,TP LN STK,BNLESS,LIPON,L & F,1/8"" FAT,SEL, CK GRLED",247,26.92,0.0,0.0,0.0,14.0,50.0,12.876999999999999
4020,13869,"BEEF,RND,BTTM RND,STEAK,LN & FAT,1/8"" FAT,ALL GRDS,CKD,BRSD",247,32.76,0.0,0.0,0.0,8.0,43.0,9.57
3910,13473,"BEEF,SHRT LOIN,T-BONE STK,LN & FAT,0"" FAT,ALL GRDS,CKD,BRLD",247,24.18,0.0,0.0,0.0,5.0,67.0,13.279
4071,13920,"BEEF,TENDERLOIN,STEAK,LN & FAT,1/8"" FAT,CHOIC,RAW",246,19.82,0.0,0.0,0.0,25.0,50.0,14.869
7617,23574,"BEEF,GROUND,80% LN MEAT / 20% FAT,PATTY,CKD,PAN-BROILED",246,24.04,0.0,0.0,0.0,26.0,83.0,13.065999999999999
7346,23266,"BEEF,RIBEYE CAP STEAK,BNLESS,LN,0"" FAT,ALL GRDS,CKD,GRILLED",246,24.66,1.53,0.0,0.0,7.0,86.0,12.394
4007,13856,"BEEF,RIB,SML END (RIBS 10-12),LN&FAT,1/8""FAT,SEL,RAW",246,19.56,0.0,0.0,0.0,22.0,49.0,14.972000000000001
7294,23214,"BEEF,PLTE STK,BNLS,INSD SKRT,LN & FAT,0"" FAT,ALL GRD,CKD,GRL",245,29.36,0.0,0.0,0.0,7.0,63.0,11.335
3955,13800,"BEEF,COMP OF RTL CUTS,LN&FAT,1/8""FAT,SEL,CKD",245,26.06,0.0,0.0,0.0,13.0,51.0,12.811
7291,23201,"BEEF,RIB EYE STK/RST,BNLS,LIP-ON,LN & FAT,1/8"" FAT,AL GRD,RW",244,18.85,0.0,0.0,0.0,8.0,50.0,17.081
3962,13809,"BEEF,CHUCK,ARM POT RST,LN&FAT,1/8""FAT,ALL GRDS,RAW",244,19.23,0.0,0.0,0.0,17.0,62.0,14.951
3831,13372,"BEEF,BRISKET,POINT HALF,LN,0""FAT,ALL GRDS,CKD,BRSD",244,28.05,0.0,0.0,0.0,6.0,77.0,11.64
4081,13930,"BEEF,TOP SIRLOIN,STEAK,LN & FAT,1/8"" FAT,ALL GRDS,CKD,BRLD",243,26.96,0.0,0.0,0.0,20.0,56.0,11.533
7521,23443,"BEEF,NZ,IMP,VAR MEATS & BY-PRODUCTS,TONGUE,RAW",243,17.77,0.0,0.0,0.0,4.0,73.0,13.344999999999999
7358,23278,"BEEF,LOIN,TOP SRL CP STK,BNLS,LN & FT,1/8"" FT,ALGDS,CKD,GRLD",242,26.0,0.8,0.0,0.0,7.0,89.0,12.847
7254,23164,"BEEF,PLATE STK,BNLES,INSIDE SKIRT,LN,0"" FAT,CHOIC,CKD,GRLD",242,29.56,0.0,0.0,0.0,7.0,64.0,10.847999999999999
3928,13495,"BEEF,GROUND,70% LN MEAT / 30% FAT,LOAF,CKD,BKD",241,23.87,0.0,0.0,0.0,33.0,73.0,13.395
7204,23114,"BEEF,CHK EYE RST,BNLS,A BF RST,LN & FAT,0"",CH,CKD,RSTD",241,24.47,0.0,0.0,0.0,18.0,75.0,13.971
7311,23231,"BEEF,RIB EYE STEAK,BNLESS,LIP OFF,LN & FAT,0"" FAT,CHOIC,RAW",241,18.69,0.2,0.0,0.0,8.0,51.0,16.685000000000002
7300,23220,"BEEF,GROUND,UNSPEC FAT CONTENT,CKD",240,25.07,0.62,0.0,0.0,25.0,85.0,11.998
4119,13982,"BEEF,CHUCK,SHRT RIBS,BNLESS,LN,0"" FAT,ALL GRDS,CKD,BRSD",240,28.82,0.0,0.0,0.0,14.0,75.0,12.780000000000001
7614,23571,"BEEF,GROUND,85% LN MEAT / 15% FAT,LOAF,CKD,BKD",240,25.93,0.0,0.0,0.0,18.0,64.0,11.719000000000001
7219,23129,"BEEF,CHUCK,SHRT RIBS,BNLESS,LN & FAT,0"" FAT,CHOIC,RAW",240,17.22,0.0,0.0,0.0,11.0,75.0,17.673000000000002
4026,13875,"BEEF,RND,BTTM RND,STEAK,LN & FAT,1/8"" FAT,SEL,CKD,BRSD",240,32.67,0.0,0.0,0.0,8.0,43.0,9.019
7191,23101,"BEEF,RIB EYE RST,BONE-IN,LIP-ON,LN,1/8"" FAT,CHOIC,CKD,RSTD",240,27.18,0.0,0.0,0.0,11.0,68.0,12.228
7484,23406,"BEEF,NZ,IMP,CUBE ROLL,LN,CKD,FAST RSTD",239,30.09,0.0,0.0,0.0,5.0,52.0,8.523
7368,23288,"BEEF,TOP LOIN PETI RST,BNLS,LN & FAT,1/8"" FAT,CHOIC,CKD,RSTD",239,26.8,1.1,0.0,0.0,7.0,92.0,11.212
7364,23284,"BEEF,TOP LOIN FILET,BNLS,LN & FAT,1/8"" FAT,ALL GRDS,CKD,GRLD",239,27.4,0.6,0.0,0.0,7.0,93.0,11.171
7271,23181,"BEEF,RIB,BACK RIBS,BONE-IN,LN,0"" FAT,ALL GRDS,RAW",239,19.11,0.46,0.0,0.0,9.0,60.0,15.126999999999999
3966,13813,"BEEF,CHUCK,ARM POT RST,LN&FAT,1/8""FAT,SEL,RAW",239,19.33,0.0,0.0,0.0,18.0,62.0,14.46
3929,13496,"BEEF,GROUND,70% LN MEAT / 30% FAT,PATTY CKD,PAN-BROILED",238,22.86,0.0,0.0,0.0,37.0,92.0,13.4
3844,13388,"BEEF,RIB,LRG END (RIBS 6-9),LN,0""FAT,ALL GRDS,CKD,RSTD",238,27.53,0.0,0.0,0.0,8.0,73.0,10.95
7359,23279,"BEEF,LOIN,TOP SRLN CAP STK,BLS,LN & FAT,1/8"" FAT,CHC,CKD,GLD",238,26.3,1.1,0.0,0.0,7.0,91.0,12.177
7305,23225,"BEEF,PLATE STEAK,BNLS,OUTSIDE SKRT,LN & FAT,0"" FAT,CHOIC,RAW",238,17.69,0.35,0.0,0.0,6.0,65.0,15.552
4043,13892,"BEEF,RND,TOP RND,LN&FAT,1/8""FAT,ALL GRDS,CKD,BRSD",238,34.34,0.0,0.0,0.0,5.0,45.0,7.93
4062,13911,"BEEF,LOIN,TOP LOIN,LN & FAT,1/8"" FAT,CHOIC,RAW",237,19.32,0.0,0.0,0.0,6.0,54.0,14.32
7390,23310,"BEEF,AUS,IMP,WGU,LOIN,TENLN STK/RST,BNLESS,LN, MRB SCR 9,RAW",237,18.87,0.57,0.0,0.0,4.0,62.0,15.547
3754,13069,"BEEF,FLANK,STEAK,LN,0"" FAT,CHOIC,CKD,BRSD",237,28.02,0.0,0.0,0.0,6.0,72.0,10.98
3797,13337,"BEEF,VAR MEATS&BY-PRODUCTS,THYMUS,RAW",236,12.18,0.0,0.0,,7.0,96.0,14.059999999999999
7203,23113,"BEEF,CHK EYE RST,BNLS,A BF RST,LN & FAT,0"",ALL GRD,CKD,RSTD",236,24.63,0.0,0.0,0.0,18.0,76.0,13.597000000000001
7196,23106,"BEEF,CHK,UND BLE CNTR STK,BNL,DEN CT,LN&FT, 0"" FT,CH,CKD,GLD",236,26.1,0.4,0.0,0.0,12.0,73.0,12.983
7218,23128,"BEEF,CHUCK,SHRT RIBS,BNLESS,LN & FAT,0"" FAT,ALL GRDS,RAW",235,17.48,0.0,0.0,0.0,12.0,78.0,17.185
4016,13865,"BEEF,RND,FULL CUT,LN&FAT,1/8""FAT,CHOIC,CKD,BRLD",235,27.54,0.0,0.0,0.0,6.0,62.0,10.46
3792,13331,"BEEF,VAR MEATS&BY-PRODUCTS,PANCREAS,RAW",235,15.7,0.0,0.0,,9.0,67.0,12.850000000000001
7252,23162,"BEEF,PLATE STK,BNLE,INSDE SKRT,LN,0"" FAT,ALL GRDS,CKD,GRLD",234,29.99,0.0,0.0,0.0,7.0,63.0,9.805
7159,23069,"BEEF,CHUCK EYE COUNTRY-STYLE RIBS,BNLESS,LN,0"" FAT,CHOIC,CKD",234,30.95,0.0,0.0,0.0,17.0,69.0,11.61
7373,23293,"BEEF,AUSTRALIAN,IMP,GRASS-FED,GROUND,85% LN / 15% FAT,RAW",234,17.72,0.0,0.0,0.0,6.0,62.0,15.907
4094,13951,"BEEF,RIB EYE,SML END (RIBS 10-12),LN & FAT,0"",SEL,CKD,BRLD",234,27.95,0.0,0.0,0.0,22.0,59.0,10.139
7393,23313,"BEEF,AUS,IMP,WGU,SMLENDRIB STK/RST,BNLESS, MRB SCR 4/5,RAW",234,20.35,0.0,0.0,0.0,4.0,58.0,14.987
4116,13979,"BEEF,PLATE,OUTSIDE SKIRT STEAK,LN,0"" FAT,ALL GRDS,CKD,BRLD",233,24.18,0.0,0.0,0.0,10.0,94.0,13.35
7296,23216,"BEEF,PLATE STK,BNLES,INSDE SKRT,LN & FAT,0"" FAT,SEL,CKD,GRLD",233,30.06,0.0,0.0,0.0,7.0,61.0,9.615
3821,13362,"BEEF,COMP OF RTL CUTS,LN&FAT,0""FAT,CHOIC,CKD",233,28.17,0.0,0.0,0.0,15.0,62.0,10.856
3889,13446,"BEEF,LOIN,TOPLOINSTK,BNLS,LIP OFF,LN FT,0"" FT,CHC,CKD,GRLD",233,28.19,0.0,0.0,0.0,14.0,59.0,10.911
7612,23569,"BEEF,GROUND,85% LN MEAT / 15% FAT,PATTY,CKD,PAN-BROILED",232,24.62,0.0,0.0,0.0,20.0,79.0,11.365
7304,23224,"BEEF,PLATE STEK,BNLS,OUTSDE SKRT,LN & FAT,0"" FAT,ALL GRDS,RW",232,17.98,0.35,0.0,0.0,6.0,65.0,14.868
7236,23146,"BEEF,RIB EYE RST,BNE-IN,LIP-ON,LN,1/8"" FT,ALL GRDS,CKD,RSTD",231,27.12,0.0,0.0,0.0,11.0,69.0,11.343
3840,13383,"BEEF,CHK,UNDER BLADE POT RST,BNLESS,LN,0"" FAT,CHOIC,CKD,BRSD",231,30.45,0.0,0.0,0.0,14.0,63.0,10.014
3855,13401,"BEEF,RND,BTTM RND,STEAK,LN & FAT,0"" FAT,CHOIC,CKD,BRSD",230,32.73,0.0,0.0,0.0,7.0,42.0,7.826
3912,13477,"BEEF,SHRT LOIN,T-BONE STK,LN & FAT,0"" FAT,USDA SEL,CKD,BRLD",230,24.38,0.0,0.0,0.0,5.0,68.0,11.724
7608,23565,"BEEF,GROUND,90% LN MEAT / 10% FAT,CRUMBLES,CKD,PAN-BROWNED",230,28.45,0.0,0.0,0.0,16.0,87.0,9.745000000000001
4086,13935,"BEEF,TOP SIRLOIN,STEAK,LN & FAT,1/8"" FAT,SEL,CKD,BRLD",230,27.12,0.0,0.0,0.0,22.0,57.0,10.3
3972,13819,"BEEF,CHUCK,BLADE RST,LN&FAT,1/8""FAT,SEL,RAW",230,17.37,0.0,0.0,0.0,10.0,69.0,14.59
7293,23213,"BEEF,RIB EYE STEAK/ROST,BNLS,LIP-ON,LN & FAT,1/8"" FAT,SEL,RW",230,19.55,0.0,0.0,0.0,7.0,50.0,15.607
3820,13361,"BEEF,COMP OF RTL CUTS,LN&FAT,0""FAT,ALL GRDS,CKD",230,28.4,0.0,0.0,0.0,14.0,62.0,10.426
7247,23157,"BEEF,RIB EYE STEAK,BONE-IN,LIP-ON,LN,1/8"" FAT,CHOIC,CKD,GRLD",229,27.03,0.0,0.0,0.0,22.0,67.0,10.725000000000001
7250,23160,"BEEF,RIB EYE RST,BNLESS,LIP-ON,LN,1/8"" FAT,CHOIC,CKD,RSTD",229,27.87,0.0,0.0,0.0,8.0,54.0,11.278
7205,23115,"BEEF,CHCK EYE RST,BNLS,A BF RST,LN & FAT,0"",SEL,C,RSTD",229,24.86,0.0,0.0,0.0,19.0,76.0,13.035
7367,23287,"BEEF,TOP LOIN PET RST,BNLS,LN & FAT,1/8"" FAT,AL GDS,CKD,RSTD",228,27.0,1.0,0.0,0.0,7.0,93.0,10.209
4041,13890,"BEEF,RND,TOP RND,LN,1/8"" FAT,CHOIC,CKD,PAN-FRIED",228,33.93,2.03,0.0,0.0,6.0,65.0,5.43
4060,13909,"BEEF,SHRT LOIN,TOP LOIN,STEAK,LN & FAT,1/8"" FAT,ALL GRDS,RAW",228,20.61,0.0,0.0,0.0,24.0,52.0,12.884
4058,13907,"BEEF,SHRT LOIN,T-BONE STEAK,LN&FAT,1/8""FAT,CHOIC,RAW",228,20.0,0.0,0.0,0.0,21.0,35.0,13.996
7524,23446,"BEEF,NZ,IMP,BOLAR BLADE,LN & FAT,CKD,FAST RSTD",228,31.3,0.0,0.0,0.0,6.0,33.0,7.787
7310,23230,"BEEF,RIB EYE STEAK,BNLESS,LIP OFF,LN & FAT,0"" FAT,ALL GRD,RW",228,19.26,0.12,0.0,0.0,8.0,52.0,15.243
7665,23622,"BEEF,RND,BTTM RND,STEAK,LN,1/8"" FAT,CHOIC,CKD,BRSD",228,34.22,0.0,0.0,0.0,7.0,45.0,6.88
3812,13352,"BEEF,CHUCK,UNDER BLADE CNTR STEAK,BNLESS,DENVER CUT,LN,0"" FA",228,26.49,0.28,0.0,0.0,12.0,73.0,12.172
4037,13886,"BEEF,RND,TIP RND,RST,LN & FAT,1/8"" FAT,CHOIC,CKD,RSTD",228,27.27,0.0,0.0,0.0,6.0,63.0,9.74
7195,23105,"BEEF,CHK,UND BL CNTR STK,BNL,DEN CUT,LN & FAT, ALL GR, CKD",227,26.18,0.21,0.0,0.0,13.0,73.0,12.501000000000001
7587,23523,"BEEF,CHUCK,TOP BLADE,LN & FAT,0"" FAT,CHOIC,CKD,BRLD",227,25.77,0.0,0.0,0.0,7.0,68.0,10.431000000000001
7234,23144,"BEEF,CHUCK EYE STEAK,BNLESS,LN & FAT,0"" FAT,CHOIC,RAW",227,18.86,0.0,0.0,0.0,14.0,66.0,15.154
7220,23130,"BEEF,CHUCK,SHRT RIBS,BNLESS,LN & FAT,0"" FAT,SEL,RAW",227,17.87,0.0,0.0,0.0,12.0,85.0,16.454
7348,23268,"BEEF,RIBEYE CAP STEAK,BNLESS,LN,0"" FAT,SEL,CKD,GRILLED",226,25.28,1.1,0.0,0.0,6.0,79.0,11.024000000000001
7490,23412,"BEEF,NZ,IMP,FLAT,LN,CKD,BRSD",226,33.22,0.0,0.0,0.0,6.0,30.0,6.878
3851,13395,"BEEF,RIB,SML END (RIBS 10-12),LN,0""FAT,CHOIC,CKD,BRLD",225,28.04,0.0,0.0,,13.0,69.0,9.670000000000002
4053,13902,"BEEF,RND,TOP RND,STEAK,LN & FAT,1/8"" FAT,PRIME,CKD,BRLD",225,31.27,0.0,0.0,0.0,6.0,61.0,7.619999999999999
7210,23120,"BEEF,CHUCK,MOCK TENDER STEAK,BNLESS,LN & FAT,0"" FAT,CHOIC,CK",225,32.21,0.0,0.0,0.0,15.0,66.0,8.408999999999999
4050,13899,"BEEF,RND,TOP RND,LN&FAT,1/8""FAT,SEL,CKD,BRSD",225,34.6,0.0,0.0,0.0,4.0,45.0,6.71
7533,23455,"BEEF,NZ,IMP,CUBE ROLL,LN & FAT,RAW",225,18.22,1.31,0.0,0.0,5.0,43.0,12.258
3799,13339,"BEEF,VAR MEATS&BY-PRODUCTS,TONGUE,RAW",224,14.9,3.68,0.0,,6.0,69.0,14.24
4118,13981,"BEEF,CHUCK,SHRT RIBS,BNLESS,LN,0"" FAT,SEL,CKD,BRSD",224,28.79,0.0,0.0,0.0,14.0,75.0,11.24
3906,13467,"BEEF,SHRT LOIN,PRTRHS STEAK,LN,0"" FAT,CHOIC,CKD,BRLD",224,25.51,0.0,0.0,0.0,6.0,69.0,10.52
4047,13896,"BEEF,RND,TOP RND,STEAK,LN & FAT,1/8"" FAT,CHOIC,CKD,BRLD",224,30.7,0.0,0.0,0.0,7.0,40.0,8.277
4064,13913,"BEEF,LOIN,TOP LOIN,LN & FAT,1/8"" FAT,SEL,RAW",224,20.59,0.0,0.0,0.0,23.0,52.0,12.504999999999999
7657,23614,"BEEF,CHUCK,ARM POT RST,LN,1/8"" FAT,CHOIC,CKD,BRSD",224,34.72,0.0,0.0,0.0,15.0,56.0,6.731
3861,13410,"BEEF,RND,BTTM RND,STEAK,LN,0"" FAT,CHOIC,CKD,BRSD",223,33.08,0.0,0.0,0.0,7.0,43.0,6.959
7391,23311,"BEEF,AUS,IMP,WGU,TOP LN STK/RST,BNLESS,LN,MRB SCR 4/5,RAW",223,20.15,0.2,0.0,0.0,4.0,61.0,13.931000000000001
7233,23143,"BEEF,CHUCK EYE STEAK,BNLESS,LN & FAT,0"" FAT,ALL GRDS,RAW",223,18.86,0.0,0.0,0.0,14.0,66.0,14.702
3888,13445,"BEEF,LOIN,TOPLOINSTK,BNLS,LIPOFF,LN FT,0"" FT,ALLGRD,CKD,GRLD",223,28.57,0.0,0.0,0.0,14.0,59.0,9.615
4024,13873,"BEEF,RND,BTTM RND,RST,LN & FAT,1/8"" FAT,CHOIC,CKD,RSTD",223,26.05,0.0,0.0,0.0,6.0,34.0,10.025
3853,13398,"BEEF,RND,BTTM RND,STEAK,LN & FAT,0"" FAT,ALL GRDS,CKD,BRSD",223,33.56,0.0,0.0,0.0,8.0,44.0,6.9350000000000005
7116,23005,"BEEF,SHRT LOIN,T-BONE STEAK,LN&FAT,1/8""FAT,ALL GRDS,RAW",223,20.11,0.0,0.0,0.0,21.0,40.0,13.565000000000001
7256,23166,"BEEF,PLATE STEAK,BNLESS,INSIDE SKIRT,LN,0"" FAT,SEL,CKD,GRILD",223,30.64,0.0,0.0,0.0,7.0,62.0,8.241
